"date","aqs","pm25","o3"
2024-01-28 06:00:00,"Pico do Jaragua",1,18
2024-01-28 07:00:00,"Pico do Jaragua",4,21
2024-01-28 08:00:00,"Pico do Jaragua",3,21
2024-01-28 09:00:00,"Pico do Jaragua",9,24
2024-01-28 10:00:00,"Pico do Jaragua",5,30
2024-01-28 11:00:00,"Pico do Jaragua",12,49
2024-01-28 12:00:00,"Pico do Jaragua",2,58
2024-01-28 13:00:00,"Pico do Jaragua",NA,58
2024-01-28 14:00:00,"Pico do Jaragua",NA,66
2024-01-28 15:00:00,"Pico do Jaragua",NA,69
2024-01-28 16:00:00,"Pico do Jaragua",NA,76
2024-01-28 17:00:00,"Pico do Jaragua",NA,82
2024-01-28 18:00:00,"Pico do Jaragua",NA,67
2024-01-28 19:00:00,"Pico do Jaragua",NA,52
2024-01-28 20:00:00,"Pico do Jaragua",NA,62
2024-01-28 21:00:00,"Pico do Jaragua",NA,51
2024-01-28 22:00:00,"Pico do Jaragua",NA,30
2024-01-28 23:00:00,"Pico do Jaragua",NA,18
2024-01-29 00:00:00,"Pico do Jaragua",NA,10
2024-01-29 01:00:00,"Pico do Jaragua",NA,NA
2024-01-29 02:00:00,"Pico do Jaragua",NA,NA
2024-01-29 03:00:00,"Pico do Jaragua",NA,50
2024-01-29 04:00:00,"Pico do Jaragua",NA,60
2024-01-29 05:00:00,"Pico do Jaragua",NA,63
2024-01-29 06:00:00,"Pico do Jaragua",NA,53
2024-01-29 07:00:00,"Pico do Jaragua",NA,48
2024-01-29 08:00:00,"Pico do Jaragua",NA,48
2024-01-29 09:00:00,"Pico do Jaragua",NA,51
2024-01-29 10:00:00,"Pico do Jaragua",0,53
2024-01-29 11:00:00,"Pico do Jaragua",NA,NA
2024-01-29 12:00:00,"Pico do Jaragua",NA,NA
2024-01-29 13:00:00,"Pico do Jaragua",NA,NA
2024-01-29 14:00:00,"Pico do Jaragua",NA,NA
2024-01-29 15:00:00,"Pico do Jaragua",0,76
2024-01-29 16:00:00,"Pico do Jaragua",0,74
2024-01-29 17:00:00,"Pico do Jaragua",0,71
2024-01-29 18:00:00,"Pico do Jaragua",0,85
2024-01-29 19:00:00,"Pico do Jaragua",1,77
2024-01-29 20:00:00,"Pico do Jaragua",0,72
2024-01-29 21:00:00,"Pico do Jaragua",0,78
2024-01-29 22:00:00,"Pico do Jaragua",0,74
2024-01-29 23:00:00,"Pico do Jaragua",1,63
2024-01-30 00:00:00,"Pico do Jaragua",0,67
2024-01-30 01:00:00,"Pico do Jaragua",9,NA
2024-01-30 02:00:00,"Pico do Jaragua",0,NA
2024-01-30 03:00:00,"Pico do Jaragua",7,70
2024-01-30 04:00:00,"Pico do Jaragua",9,67
2024-01-30 05:00:00,"Pico do Jaragua",5,65
2024-01-30 06:00:00,"Pico do Jaragua",11,63
2024-01-30 07:00:00,"Pico do Jaragua",5,62
2024-01-30 08:00:00,"Pico do Jaragua",2,63
2024-01-30 09:00:00,"Pico do Jaragua",3,69
2024-01-30 10:00:00,"Pico do Jaragua",10,65
2024-01-30 11:00:00,"Pico do Jaragua",7,74
2024-01-30 12:00:00,"Pico do Jaragua",6,98
2024-01-30 13:00:00,"Pico do Jaragua",5,95
2024-01-30 14:00:00,"Pico do Jaragua",6,98
2024-01-30 15:00:00,"Pico do Jaragua",2,107
2024-01-30 16:00:00,"Pico do Jaragua",8,121
2024-01-30 17:00:00,"Pico do Jaragua",18,117
2024-01-30 18:00:00,"Pico do Jaragua",15,98
2024-01-30 19:00:00,"Pico do Jaragua",24,75
2024-01-30 20:00:00,"Pico do Jaragua",18,71
2024-01-30 21:00:00,"Pico do Jaragua",15,62
2024-01-30 22:00:00,"Pico do Jaragua",17,45
2024-01-30 23:00:00,"Pico do Jaragua",10,42
2024-01-31 00:00:00,"Pico do Jaragua",16,50
2024-01-31 01:00:00,"Pico do Jaragua",6,NA
2024-01-31 02:00:00,"Pico do Jaragua",3,NA
2024-01-31 03:00:00,"Pico do Jaragua",8,97
2024-01-31 04:00:00,"Pico do Jaragua",9,97
2024-01-31 05:00:00,"Pico do Jaragua",6,99
2024-01-31 06:00:00,"Pico do Jaragua",9,73
2024-01-31 07:00:00,"Pico do Jaragua",12,71
2024-01-31 08:00:00,"Pico do Jaragua",10,78
2024-01-31 09:00:00,"Pico do Jaragua",6,52
2024-01-31 10:00:00,"Pico do Jaragua",16,55
2024-01-31 11:00:00,"Pico do Jaragua",26,42
2024-01-31 12:00:00,"Pico do Jaragua",21,35
2024-01-31 13:00:00,"Pico do Jaragua",20,65
2024-01-31 14:00:00,"Pico do Jaragua",5,84
2024-01-31 15:00:00,"Pico do Jaragua",10,116
2024-01-31 16:00:00,"Pico do Jaragua",22,110
2024-01-31 17:00:00,"Pico do Jaragua",28,71
2024-01-31 18:00:00,"Pico do Jaragua",3,67
2024-01-31 19:00:00,"Pico do Jaragua",13,56
2024-01-31 20:00:00,"Pico do Jaragua",2,62
2024-01-31 21:00:00,"Pico do Jaragua",5,61
2024-01-31 22:00:00,"Pico do Jaragua",0,71
2024-01-31 23:00:00,"Pico do Jaragua",4,64
2024-02-01 00:00:00,"Pico do Jaragua",2,51
